 1.02400000e+03 0.00000000e+00 3.48602022e-04
 4.09600000e+03 0.00000000e+00 4.81411389e-03
 8.19200000e+03 0.00000000e+00 2.00496742e-02
 1.63840000e+04 0.00000000e+00 7.98034327e-02
