 2.56000000e+02 0.00000000e+00 6.09976905e-04
 5.12000000e+02 0.00000000e+00 3.26854842e-03
 1.02400000e+03 0.00000000e+00 1.97987216e-02
 2.04800000e+03 0.00000000e+00 1.35960443e-01
